id	year	place	place_abbrv	latitude	longitude	title	author	subjects	publisher
ocn314164966	1967	berlin	gw	48.70032	9.01699	[italienische bronzen der renaissance und des barock statuetten reliefs medaillen plaketten und gebrauchsgegenstände aus den museen berlin dresden budapest und prag sonderausstellung vom 15 10 31 12 1967 im bode museum]	[author:fründt edith] [author:sachs hannelore]
ocn314181233	1877	leipzig	gw	51.34198	12.37498	[die cultur kultur der renaissance in italien]	[author:geiger ludwig] [author:burckhardt jacob]	[publisher:seemann]
ocn314181256	1878	leipzig	gw	51.34198	12.37498	[die cultur kultur der renaissance in italien]	[author:geiger ludwig] [author:burckhardt jacob]	[publisher:seemann]
ocn314181726	1886	berlin	gw	48.70032	9.01699	[kulturgeschichtlicher cicerone für italien reisende das zeitalter der früh renaissance in italien]	[author:hoerschelmann emilie von]	[publisher:luckhardt]
ocn314181754	1888	berlin	gw	48.70032	9.01699	[kulturgeschichtlicher cicerone für italien reisende das zeitalter der hoch renaissance in italien]	[author:hoerschelmann emilie von]	[publisher:luckhardt]
ocn314198556	2003	roma	it	44.00484	12.65874	[humanism and platonism in the italian renaissance humanism]	[author:hankins james]	[subject:philosophie] [subject:kunst]	[publisher:edizioni di storia e letteratura]
ocn314223703		cittadella		45.652	11.785
ocn314226808	1956	london	enk	51.51334	-0.08901	[the italian painters of the renaissance]	[author:berenson bernard]	[subject:malerei] [subject:renaissance]	[publisher:phaidon]
ocn314254881	2003	firenze	it	45.63637	13.05136	[arte italiana del medioevo e del rinascimento pittura]	[subject:renaissance] [subject:kunst]	[publisher:marsilio]
ocn314254910	2003	firenze	it	45.63637	13.05136	[arte italiana del medioevo e del rinascimento architettura e scultura]	[subject:renaissance] [subject:kunst]	[publisher:marsilio]
ocn314276526	1909	berlin	gw	48.70032	9.01699	[antiquitäten nachlass emil goldschmidt frankfurt a m u a renaissance möbel gotische holzskulpturen italienische majoliken arbeiten in kupfer und zinn des 17 jahrhunderts deutsches steinzeug delft alte venezianer gläser süddeutsches porzellan alte elfenbein miniaturen krippenfiguren des 18 jahrhunderts teppiche stiche usw schutz und trutzwaffen des xv bis xviii jahrhunderts nachlass harnische rüstungsteile helme handschuhe schwerter dolche stangenwaffen zubehörstücke feuerwaffen usw]	[author:goldschmidt emil]	[publisher:lepke]
ocn314294843	1994	unterhaching		48.06583	11.6095	[music of the italian renaissance for voice lutes viola da mano cittern and renaissance guitar]	[author:josquin] [author:dall aquila marco] [author:dalza joan ambrosio] [author:borrono] [author:cara marchetto] [author:capirola vincenzo] [author:willaert adrian] [author:rumsey shirley] [author:azzaiolo filippo] [author:spinacino francesco] [author:arcadelt jakob] [author:caprioli antonio] [author:tromboncino bartolomeo] [author:nola giovan domenico] [author:francesco]
ocn314301666		firenze	it	45.63637	13.05136	[centro di studi l italia del rinascimento e l europa]
ocn314328926	2003	basel	sz	47.55773	7.59361	[italienische holzschnitte der renaissance und des barock bestandeskatalog der graphischen sammlung der eth zürich erschienen zur ausstellung italienische holzschnitte der renaissance und des barock graphische sammlung der eth zürich 3 dezember 23 dezember 2003 und 5 januar bis 13 februar 2004]	[author:matile michael] [author:walter bernadette]	[publisher:schwabe]
ocn314337444	2004	new york	nyu	40.758896	-73.985130	[painters of reality the legacy of leonardo and caravaggio in lombardy with the exhibition painters of reality the legacy of leonardo and caravaggio in lombardy held at the museo civico ala ponzone cremona from febr 14 through may 2 2004 and at the metropolitan museum of art new york from may 27 through august 15 2004]	[author:bayer andrea] [author:gregori mina]	[subject:naturalism in art] [subject:painting renaissance] [subject:painting italian] [subject:malerei]	[publisher:metropolitan museum of art u a]
ocn314498528	2003	antella		43.72774	11.32233	[die großen künstler italiens von der gotik bis zur renaissance duccio giotto simone martini pietro und ambrogio lorenzetti masaccio fra angelico filippo lippi benozzo gozzoli komplette einzeldarstellungen]	[author:duccio]	[dewey:759]
ocn314558226	1908	frankfurt am main	gw	50.11035	8.67185	[sammlung erbstein italienische und deutsche renaissance medaillen die versteigerung findet statt montag den 18 und dienstag den 19 mai 1908 adolph hess nachfolger frankfurt a m]
ocn314608030	2003	ann arbor	miu	42.27756	-83.74088	[painting with violence the representation of jews in the italian renaissance courts]	[author:katz dana e]	[publisher:university microfilms international]
ocn314618985	2003	oxford	enk	51.75315	-1.23854	[graceful and true drawing in florence c 1600 the ashmolean museum oxford 15 october 2003 18 january 2004 p the djanogly art gallery london 12 march 9 may 2004]	[author:brooks julian]	[subject:drawing renaissance] [subject:drawing italian]	[dewey:741.9]	[publisher:ashmolean museum]
ocn314692221	2005	venice	it	45.4746	11.70244	[italian art of the middle ages and the renaissance painting]	[publisher:marsilio]
ocn314698938	1960	detroit	miu	44.73401	-122.1498	[master drawings of the italian renaissance a detroit adventure in the arts detroit institute of arts april 5 may 8 1960]	[author:snow nicholas]	[publisher:detroit institute of arts]
ocn314706154		roma	it	44.00484	12.65874	[quaderni del rinascimento dipartimento di italianistica università degli studi di firenze]
ocn314709969	2005	roma	it	44.00484	12.65874	[humanism and platonism in the italian renaissance platonism]	[author:hankins james]	[subject:rezeption]	[publisher:edizioni di storia e letteratura]
ocn314713928	2005	münster	gw	48.6208	10.8981	[praemium virtutis grabmäler und begräbniszeremoniell in der italienischen hoch und spätrenaissance]	[dewey:700]	[publisher:rhema]
ocn314737748	2009	wien	au	48.20849	16.37208	[auf goldenem grund italienische malerei zwischen gotischer tradition und dem aufbruch zur renaissance anlässlich der ausstellung auf goldenem grund italienische malerei zwischen gotischer tradition und dem aufbruch zur renaissance im liechtenstein museum vom 12 dezember 2008 bis 14 april 2009]	[author:hanzl alexandra] [author:kräftner johann]	[subject:gold farbe] [subject:gotik] [subject:malerei] [subject:gold]	[publisher:brandstätter]
ocn314751908	2004	roma	it	44.00484	12.65874	[studies in italian history in the middle ages and the renaissance political thought and the language of politics art and politics]	[author:rubinstein nicolai]	[publisher:ed di storia e letteratura]
ocn314767705	2004	milano	it	46.21023	10.82097	[la pittura di paesaggio in italia il seicento con saggi d introduzione dall antichità al rinascimento a cura di ludovica trezzani]	[author:trezzani ludovica]	[publisher:electa]
ocn314774297	1887	milano	it	46.21023	10.82097	[catalogo delle monete romane consolari ed imperiali monete greche monete italiane medioevali e moderne medaglie papali medaglie del rinascimento e moderne componenti la collezione del defunto marchese guido cavriani di mantova di ciu la vendita al pubblico incanto avrà luogo in milano 9 maggio 1887 esposizione pubblica 7 e 8 maggio 1887]	[author:cavriani guido]	[publisher:pirola]
ocn314812232	2004	milano	it	46.21023	10.82097	[the era of michelangelo masterpieces from the albertina 28 febr 16 may 2004 peggy guggenheim collection venice 15 jul 10 oct 2004 albertina vienna 30 nov 2004 march 2005 guggenheim museum bilbao]	[author:gnann achim]	[subject:drawing renaissance] [subject:drawing] [subject:figure drawing] [subject:drawing italian]	[dewey:741]	[publisher:electa]
ocn314826119	1974	new york	nyu	40.758896	-73.985130	[italian renaissance drawings from the musée du louvre paris roman tuscan and emilian schools 1500 1575 the metropolitan museum of art oct 11 1974 jan 5 1975]	[author:viatte françoise] [author:bacou roseline]	[publisher:metropolitan museum of art]
ocn314885715	2004	melbourne	at	-37.81306	144.94422	[the italians in australia studies in renaissance and baroque art symposium the italians three centuries of italian art the university of melbourne 9 11 august 2002]	[author:marshall david ryley]	[publisher:centro di]
ocn314999530	1989	milan	it	45.38364	11.59961	[renaissance et baroque dessins italiens du musée de lille lille musée des beaux arts 9 décembre 1989 20 février 1990 exposition organisée par la ville de lille]	[author:brejon de lavergnée barbara]	[publisher:fabbri]
ocn315016325		roma	it	44.00484	12.65874	[capolavori svelati l arte italiana del rinascimento]
ocn315017692	1911	bologna	it	44.89688	11.98523	[impero e papato nella tradizione giuridica bolognese e nel diritto pubblico italiano del rinascimento]	[author:ercole francesco]
ocn315063341	2004	paris	fr	48.86	2.34444	[les protagonistes de l art italien du gothique à la renaissance duccio giotto simone martini pietro et ambrogio lorenzetti masaccio fra angelico filippo lippi benozzo gozzoli]	[publisher:hazan]
ocn315135177	1915	london	enk	51.51334	-0.08901	[select italian medals of the renaissance in the british museum ill on 50 pl]	[author:hill george francis]	[publisher:british museum]
ocn315206823	1972	paris	fr	48.86	2.34444	[italie 1400 1460 eclosion de la renaissance]	[author:heydenreich ludwig heinrich]
ocn315272667	1922	roma	it	44.00484	12.65874	[l oltretomba classico medievale dantesco nel rinascimento italia secoli xiv e xv]	[author:zabughin vladimiro]	[publisher:pontificia acad degli arcadi]
ocn315292137	2007	cambridge	enk	52.2325	0.15836	[wandering objects migrating artists the appropriation of italian renaissance art by german courts in the sixteenth century]	[author:marx barbara]	[publisher:cambridge univ press]
ocn315296362	1888	münchen	gw	48.13452	11.571	[renaissance und barock eine untersuchung über wesen und entstehung des barockstils in italien]	[author:wölfflin heinrich]	[publisher:bruckmann]
ocn315317541	1998	cambridge	enk	52.2325	0.15836	[looking at italian rennaisance sculpture edited by sarah blake mcham]	[author:mcham sarah blake]	[subject:sculpture italian] [subject:sculpture renaissance]	[dewey:730.9]	[publisher:cambridge university press]
ocn315317545	1992	köln	gw	50.93835	6.95427	[italian renaissance madrigals italienische madrigale der renaissance madrigaux italiens de la renaissance]	[author:marenzio luca] [author:lasso orlando di] [author:rore cipriano de] [author:verdelot philippe] [author:willaert adrian] [author:arcadelt jakob]	[publisher:emi electrola]
ocn315325075	1893	paris	fr	48.86	2.34444	[les architectes par leurs oeuvres l antiquité le moyen age la renaissance italienne]	[author:brault elie]	[publisher:laurens]
ocn315377709	1889	paris	fr	48.86	2.34444	[histoire de l art pendant la renaissance italie les primitifs]	[author:müntz eugène]	[publisher:hachette]
ocn315377795	1891	paris	fr	48.86	2.34444	[histoire de l art pendant la renaissance italie l age d or]	[author:müntz eugène]	[publisher:hachette]
ocn315378656	1895	paris	fr	48.86	2.34444	[histoire de l art pendant la renaissance italie la fin de la renaissnace]	[author:müntz eugène]	[publisher:hachette]
ocn315435689	2007	genève	sz	46.20576	6.14161	[ma bibliothèque poétique poètes italiens de la renaissance dans la bibliothèque de la fondation barbier mueller catalogue établi par jean balsamo pt 6 de dante à chiabrera]	[author:balsamo jean]	[publisher:droz]
ocn315435822	2007	genève	sz	46.20576	6.14161	[ma bibliothèque poétique poètes italiens de la renaissance dans la bibliothèque de la fondation barbier mueller catalogue établi par jean balsamo pt 6 de dante à chiabrera]	[author:balsamo jean]	[publisher:droz]
ocn315537835	2006	firenze	it	45.63637	13.05136	[leonardo da vinci il disegno artistico e il disegno tecnico nel rinascimento italiano sofia biblioteca nazionale ss cirillo e metodio 18 settembre 10 ottobre 2006 leonardo da vinci chudožestvenata i techničeskata risunka ot vremeto na italianskija renesans]	[dewey:741]	[publisher:polistampa]
ocn315553222	2007	heidelberg	gw	52.50833	13.32231	[odilon redon und die italienische renaissance]	[author:bickmann isa]	[publisher:universität heidelberg universitätsbibliothek]
ocn315633593	1890	wien	au	48.20849	16.37208	[ornamentale malerei italienische renaissance im neuen k k opernhause in wien]	[author:isella pietro] [author:nüll eduard van der]
ocn315670594	1888	paris	fr	48.86	2.34444	[érasme en italie étude sur un épisode de la renaissance avec 12 lettre inéd d érasme]	[author:nolhac pierre de]	[publisher:klincksieck]
ocn315677319	2007	london	enk	51.51334	-0.08901	[xanto pottery painter poet man of the italian renaissance published to accompany the exhibition xanto pottery painter poet man of the italian renaissance at the wallace collection london 25 january 15 april 2007]	[author:mallet john v g] [author:xanto avelli francesco]	[subject:pottery] [subject:art renaissance]	[publisher:wallace collection]
ocn315683092	2005	milano	it	46.21023	10.82097	[strumenti scientifici del rinascimento italiano collezione koelliker italian renaissance scientific instruments]	[author:turner gerard l estrange] [author:koelliker luigi]	[dewey:681]	[publisher:collezione koelliker]
ocn315693866	2008	münchen	gw	48.13452	11.571	[paramentenbesatz im wandel der zeit gewebte borten aus italienischen webereizentren der renaissance]	[author:grönwoldt ruth]	[publisher:hirmer]
ocn315716971	1954	spoleto		42.74484	12.73737	[das problem der karolingischen renaissance]	[author:lehmann paul]
ocn315741814	1881	paris	fr	48.86	2.34444	[histoire du théatre ventadour 1829 1879 opéra comique théatre de la renaissance théatre italien]	[author:fouqué octave]	[publisher:fischbacher]
